CodigoVariable,CodigoDuracion,UnidadMedida,CodigoSICAgente,CodigoPlanta,Version
GReal,PT1H,kWh,GNCG,SLV1,TX2
GReal,PT1H,kWh,GNCG,SLV1,TX2
GReal,PT1H,kWh,GNCG,SLV1,TX2
GReal,PT1H,kWh,GNCG,SLV1,TX2
GReal,PT1H,kWh,GNCG,SLV1,TX2
GReal,PT1H,kWh,GNCG,SLV1,TX2
GReal,PT1H,kWh,GNCG,SLV1,TX2
GReal,PT1H,kWh,GNCG,SLV1,TX2
GReal,PT1H,kWh,GNCG,SLV1,TX2
GReal,PT1H,kWh,GNCG,SLV1,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,GECG,2T7D,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,PRIG,3ED1,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,ERRG,3JBP,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,BLL3,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,EPMG,INS1,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,HDTG,VNTB,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,GRCG,4QPJ,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,TBSG,TBQ3,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,ENDG,GVIO,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,EPSG,RCL1,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,TYPG,TYP5,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPSG,2QV2,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,EPMG,3ADA,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,ISGG,BAR1,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,TMMG,2U93,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,ERRG,3HG7,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,EPSG,3FCF,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,UNGG,3HYG,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,XFRG,3QCI,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,HZEG,AMF1,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
GReal,PT1H,kWh,ISGG,2QBW,TX2
